packetDelay:vector DNP3NetworkTopology.distAuto (#0 - HeavyTraffic-0-20260310-05:38:12-33244),
18.712207692308,1.712207692308000066
18.840332692308,0.840332692307999892
18.874207692308,0.874207692307999991
18.908082692308,0.908082692307999867
18.941957692308,0.941957692307999968
18.975832692308,0.975832692307999844
19.009707692308,1.009707692307999945
19.137832692308,2.137832692307999762
19.171707692308,0.17170769230799998
19.205582692308,0.205582692307999969
19.239457692308,0.239457692307999957
19.273332692308,0.273332692307999945
19.307207692308,0.307207692307999934
19.341082692308,0.341082692307999922
19.374957692308,0.374957692308000021
19.408832692308,0.40883269230800001
19.442707692308,0.442707692307999998
19.476582692308,0.476582692307999986
19.510457692308,0.510457692307999975
19.544332692308,0.544332692307999853
19.578207692308,0.578207692307999951
19.612082692308,0.612082692308000051
19.645957692308,0.645957692307999928
19.679832692308,0.679832692308000027
19.713707692308,0.713707692307999905
19.747582692308,0.747582692308000003
19.781457692308,0.781457692307999881
19.815332692308,0.815332692307999981
19.849207692308,0.849207692307999857
19.883082692308,0.883082692307999956
19.916957692308,0.916957692307999834
19.950832692308,0.950832692307999935
19.984707692308,0.984707692308000033
20.018582692308,1.018582692307999689
20.146707692308,2.146707692307999507
20.180582692308,2.180582692307999608
20.214457692308,2.214457692307999707
20.248332692308,2.248332692307999803
20.282207692308,2.282207692307999906
20.316082692308,2.316082692308
20.349957692308,2.349957692308000102
20.383832692308,2.383832692308000202
20.417707692308,2.417707692307999415
20.451582692308,2.451582692307999512
20.485457692308,2.485457692307999612
20.519332692308,2.519332692307999712
20.553207692308,2.553207692307999807
20.587082692308,2.587082692307999912
20.620957692308,2.62095769230800001
20.654832692308,2.654832692308000107
20.688707692308,2.68870769230800021
20.722582692308,2.722582692307999415
20.756457692308,2.756457692307999515
20.790332692308,2.79033269230799962
20.824207692308,2.824207692307999717
20.858082692308,0.858082692308000045
20.891957692308,0.891957692307999923
20.925832692308,0.925832692308000021
20.959707692308,0.9597076923079999
20.993582692308,0.993582692308
21.027457692308,1.027457692307999876
21.061332692308,1.061332692307999976
21.095207692308,1.095207692308000076
21.129082692308,1.129082692307999728
21.162957692308,1.16295769230799983
21.196832692308,1.196832692307999931
21.230707692308,1.230707692308000028
21.264582692308,1.264582692307999685
21.298457692308,1.298457692307999782
21.332332692308,1.332332692307999882
21.366207692308,1.366207692307999982
21.400082692308,1.400082692308000082
21.433957692308,1.433957692307999737
21.467832692308,1.467832692307999835
21.592332692308,0.592332692307999894
21.626207692308,0.626207692307999993
21.660082692308,0.660082692307999871
21.693957692308,0.69395769230799997
21.727832692308,0.727832692307999848
21.761707692308,0.761707692307999945
21.795582692308,0.795582692308000045
21.829457692308,0.829457692307999923
21.863332692308,0.863332692308000022
21.897207692308,0.8972076923079999
21.931082692308,0.931082692308
21.964957692308,0.964957692307999876
21.998832692308,0.998832692307999978
22.032707692308,1.032707692308000076
22.157207692308,2.157207692307999907
22.191082692308,2.191082692308000003
22.224957692308,2.224957692308000103
22.258832692308,2.258832692308000203
22.292707692308,2.292707692307999416
22.326582692308,2.326582692307999512
22.360457692308,2.360457692307999612
22.394332692308,2.394332692307999712
22.428207692308,0.42820769230799993
22.462082692308,0.462082692307999918
22.495957692308,0.495957692308000018
22.529832692308,0.529832692307999895
22.563707692308,0.563707692307999994
22.597582692308,0.597582692307999871
22.631457692308,0.63145769230799997
22.665332692308,0.665332692307999848
22.699207692308,0.699207692307999946
22.733082692308,0.733082692308000045
22.766957692308,0.766957692307999923
22.800832692308,0.800832692308000023
22.834707692308,0.8347076923079999
22.868582692308,0.868582692308
22.902457692308,0.902457692307999876
