packetDelay:vector DNP3NetworkTopology.distAuto (#0 - LightTraffic-0-20260310-06:29:58-35672),
110.531025,0.531024999999999856
110.55865,0.558649999999999867
110.586275,0.586274999999999877
110.6139,0.613899999999999887
110.641525,0.641524999999999898
110.66915,0.669149999999999908
110.696775,0.696774999999999918
110.7244,0.724399999999999929
110.752025,0.752024999999999939
110.77965,0.779649999999999948
110.807275,0.80727499999999996
110.8349,0.834899999999999972
110.862525,0.862524999999999984
110.89015,0.890149999999999991
110.917775,0.917775000000000003
110.9454,0.945400000000000013
110.973025,0.973025000000000025
111.00065,1.000649999999999813
111.028275,1.028274999999999823
111.0559,1.055899999999999834
111.083525,1.083524999999999844
111.11115,1.111149999999999856
111.138775,1.138774999999999865
111.1664,1.166399999999999876
111.194025,1.194024999999999887
111.22165,1.221649999999999897
111.249275,1.249274999999999903
111.2769,1.276899999999999918
111.304525,1.304524999999999927
111.33215,1.332149999999999938
111.359775,1.359774999999999951
111.3874,1.387399999999999962
111.415025,1.415024999999999975
111.44265,1.442649999999999981
120.089025,0.089024999999999992
120.11665,0.116650000000000003
120.144275,0.144274999999999985
120.1719,0.171899999999999996
120.199525,0.199525000000000007
120.22715,0.227149999999999962
120.254775,0.254774999999999972
120.2824,0.282399999999999982
120.310025,0.310024999999999994
120.33765,0.337650000000000004
120.365275,0.365275000000000014
120.3929,0.392900000000000025
120.420525,0.420524999999999925
120.44815,0.448149999999999935
120.475775,0.475774999999999945
120.5034,0.503399999999999845
120.531025,0.531024999999999856
120.55865,0.558649999999999867
120.586275,0.586274999999999877
120.6139,0.613899999999999887
120.641525,0.641524999999999898
120.66915,0.669149999999999908
120.696775,0.696774999999999918
120.7244,0.724399999999999929
120.752025,0.752024999999999939
120.77965,0.779649999999999948
120.807275,0.80727499999999996
120.8349,0.834899999999999972
120.862525,0.862524999999999984
120.89015,0.890149999999999991
120.917775,0.917775000000000003
120.9454,0.945400000000000013
120.973025,0.973025000000000025
121.00065,1.000649999999999813
121.028275,1.028274999999999823
121.0559,1.055899999999999834
121.083525,1.083524999999999844
121.11115,1.111149999999999856
121.138775,1.138774999999999865
121.1664,1.166399999999999876
121.194025,1.194024999999999887
121.22165,1.221649999999999897
121.249275,1.249274999999999903
121.2769,1.276899999999999918
121.304525,1.304524999999999927
121.33215,1.332149999999999938
121.359775,1.359774999999999951
121.3874,1.387399999999999962
121.415025,1.415024999999999975
121.44265,1.442649999999999981
130.089025,0.089024999999999992
130.11665,0.116650000000000003
130.144275,0.144274999999999985
130.1719,0.171899999999999996
130.199525,0.199525000000000007
130.22715,0.227149999999999962
130.254775,0.254774999999999972
130.2824,0.282399999999999982
130.310025,0.310024999999999994
130.33765,0.337650000000000004
130.365275,0.365275000000000014
130.3929,0.392900000000000025
130.420525,0.420524999999999925
130.44815,0.448149999999999935
130.475775,0.475774999999999945
130.5034,0.503399999999999845
130.531025,0.531024999999999856
130.55865,0.558649999999999867
130.586275,0.586274999999999877
130.6139,0.613899999999999887
130.641525,0.641524999999999898
130.66915,0.669149999999999908
130.696775,0.696774999999999918
130.7244,0.724399999999999929
130.752025,0.752024999999999939
130.77965,0.779649999999999948
130.807275,0.80727499999999996
130.8349,0.834899999999999972
130.862525,0.862524999999999984
130.89015,0.890149999999999991
130.917775,0.917775000000000003
130.9454,0.945400000000000013
130.973025,0.973025000000000025
131.00065,1.000649999999999813
131.028275,1.028274999999999823
131.0559,1.055899999999999834
131.083525,1.083524999999999844
131.11115,1.111149999999999856
131.138775,1.138774999999999865
131.1664,1.166399999999999876
131.194025,1.194024999999999887
131.22165,1.221649999999999897
131.249275,1.249274999999999903
131.2769,1.276899999999999918
131.304525,1.304524999999999927
131.33215,1.332149999999999938
131.359775,1.359774999999999951
131.3874,1.387399999999999962
131.415025,1.415024999999999975
131.44265,1.442649999999999981
140.089025,0.089024999999999992
140.11665,0.116650000000000003
140.144275,0.144274999999999985
140.1719,0.171899999999999996
140.199525,0.199525000000000007
140.22715,0.227149999999999962
140.254775,0.254774999999999972
140.2824,0.282399999999999982
140.310025,0.310024999999999994
140.33765,0.337650000000000004
140.365275,0.365275000000000014
140.3929,0.392900000000000025
140.420525,0.420524999999999925
140.44815,0.448149999999999935
140.475775,0.475774999999999945
140.5034,0.503399999999999845
140.531025,0.531024999999999856
140.55865,0.558649999999999867
140.586275,0.586274999999999877
140.6139,0.613899999999999887
140.641525,0.641524999999999898
140.66915,0.669149999999999908
140.696775,0.696774999999999918
140.7244,0.724399999999999929
140.752025,0.752024999999999939
140.77965,0.779649999999999948
140.807275,0.80727499999999996
140.8349,0.834899999999999972
140.862525,0.862524999999999984
140.89015,0.890149999999999991
140.917775,0.917775000000000003
140.9454,0.945400000000000013
140.973025,0.973025000000000025
141.00065,1.000649999999999813
141.028275,1.028274999999999823
141.0559,1.055899999999999834
141.083525,1.083524999999999844
141.11115,1.111149999999999856
141.138775,1.138774999999999865
141.1664,1.166399999999999876
141.194025,1.194024999999999887
141.22165,1.221649999999999897
